,total_seconds,normalized_power_level
2450,2450,0.999503
2451,2451,0.999503
2452,2452,0.999503
2453,2453,1.000715
2454,2454,1.000715
2455,2455,1.000715
2456,2456,1.000715
2457,2457,1.000715
2458,2458,1.001375
2459,2459,1.001375
2460,2460,1.001375
2461,2461,1.001375
2462,2462,1.001375
2463,2463,1.001375
2464,2464,1.001375
2465,2465,1.001375
2466,2466,1.001375
2467,2467,1.000715
2468,2468,1.000715
2469,2469,1.000715
2470,2470,1.000715
2471,2471,0.999172
2472,2472,0.999172
2473,2473,0.999172
2474,2474,0.999172
2475,2475,1.000384
2476,2476,1.000384
2477,2477,1.000384
2478,2478,1.000384
2479,2479,1.000384
2480,2480,0.999283
2481,2481,0.999283
2482,2482,0.999283
2483,2483,0.999283
2484,2484,0.999283
2485,2485,0.999283
2486,2486,0.999283
2487,2487,0.999283
2488,2488,0.999283
2489,2489,0.999283
2490,2490,0.999833
2491,2491,0.999833
2492,2492,0.999833
2493,2493,0.999833
2494,2494,0.999833
2495,2495,0.999833
2496,2496,0.998952
2497,2497,0.998952
2498,2498,0.998952
2499,2499,0.998952
2500,2500,0.998952
2501,2501,0.998952
2502,2502,0.998952
2503,2503,0.998952
2504,2504,0.998952
2505,2505,0.999283
2506,2506,0.999283
2507,2507,0.999283
2508,2508,0.999283
2509,2509,0.999283
2510,2510,0.999283
2511,2511,0.999283
2512,2512,0.999283
2513,2513,0.999283
2514,2514,1.000604
2515,2515,1.000604
2516,2516,1.000604
2517,2517,1.000604
2518,2518,1.000604
2519,2519,1.000274
2520,2520,1.000274
2521,2521,1.000274
2522,2522,1.000274
2523,2523,0.999503
2524,2524,0.999503
2525,2525,0.999503
2526,2526,0.999503
2527,2527,0.999503
2528,2528,0.999503
2529,2529,0.999503
2530,2530,0.999503
2531,2531,0.999503
2532,2532,1.000604
2533,2533,1.000604
2534,2534,1.000604
2535,2535,1.000604
2536,2536,1.000604
2537,2537,1.000604
2538,2538,1.000604
2539,2539,1.000604
2540,2540,1.000604
2541,2541,1.000604
2542,2542,1.001375
2543,2543,1.001375
2544,2544,1.001375
2545,2545,1.000274
2546,2546,1.000274
2547,2547,1.000274
2548,2548,1.000274
2549,2549,1.000274
2550,2550,1.000494
2551,2551,1.000494
2552,2552,1.000494
2553,2553,1.000494
2554,2554,1.000494
2555,2555,1.000494
2556,2556,1.000494
2557,2557,1.000494
2558,2558,1.000494
2559,2559,1.000494
2560,2560,1.000494
2561,2561,1.000494
2562,2562,1.000494
2563,2563,1.000494
2564,2564,1.000494
2565,2565,0.999944
2566,2566,0.999944
2567,2567,0.999944
2568,2568,1.000274
2569,2569,1.000274
2570,2570,1.000274
2571,2571,1.000274
2572,2572,1.000274
2573,2573,1.000274
2574,2574,1.000274
2575,2575,1.000274
2576,2576,1.000274
2577,2577,1.000054
2578,2578,1.000054
2579,2579,1.000054
2580,2580,1.000054
2581,2581,1.000825
2582,2582,1.000825
2583,2583,1.000825
2584,2584,1.000825
2585,2585,1.000825
2586,2586,0.999833
2587,2587,0.999833
2588,2588,0.999833
2589,2589,0.999833
2590,2590,0.999833
2591,2591,0.999833
2592,2592,0.999833
2593,2593,0.999833
2594,2594,0.999833
2595,2595,0.998512
2596,2596,0.998512
2597,2597,0.998512
2598,2598,0.998512
2599,2599,0.998512
2600,2600,0.998181
2601,2601,0.998181
2602,2602,0.998181
2603,2603,0.998181
2604,2604,0.998181
2605,2605,0.998181
2606,2606,0.999944
2607,2607,0.999944
2608,2608,0.999944
2609,2609,0.999944
2610,2610,0.999944
2611,2611,0.999723
2612,2612,0.999723
2613,2613,0.999723
2614,2614,0.999723
2615,2615,0.999723
2616,2616,1.001375
2617,2617,1.001375
2618,2618,1.001375
2619,2619,1.001375
2620,2620,1.001375
2621,2621,1.001375
2622,2622,1.001375
2623,2623,1.001375
2624,2624,1.001375
2625,2625,1.001375
2626,2626,1.001375
2627,2627,0.998512
2628,2628,0.998512
2629,2629,0.998512
2630,2630,0.998512
2631,2631,0.998512
2632,2632,0.998512
2633,2633,0.998512
2634,2634,0.999723
2635,2635,0.999723
2636,2636,0.999723
2637,2637,0.999723
2638,2638,0.999723
2639,2639,1.000494
2640,2640,1.000494
2641,2641,1.000494
2642,2642,1.000494
2643,2643,0.999723
2644,2644,0.999723
2645,2645,0.999723
2646,2646,0.999723
2647,2647,0.999723
2648,2648,0.999723
2649,2649,0.999723
2650,2650,0.999723
2651,2651,0.999723
2652,2652,0.999723
2653,2653,0.999613
2654,2654,0.999613
2655,2655,0.999613
2656,2656,0.999613
2657,2657,0.999613
2658,2658,0.997961
2659,2659,0.997961
2660,2660,0.997961
2661,2661,0.997961
2662,2662,0.997961
2663,2663,1.000494
2664,2664,1.000494
2665,2665,1.000494
2666,2666,1.000494
2667,2667,0.999503
2668,2668,0.999503
2669,2669,0.999503
2670,2670,0.999503
2671,2671,0.999503
2672,2672,0.999503
2673,2673,0.999503
2674,2674,0.999503
2675,2675,0.999503
2676,2676,0.999503
2677,2677,0.999613
2678,2678,0.999613
2679,2679,0.999613
2680,2680,0.999613
2681,2681,0.999503
2682,2682,0.999503
2683,2683,0.999503
2684,2684,0.999503
2685,2685,0.999503
2686,2686,0.999503
2687,2687,0.999503
2688,2688,0.999503
2689,2689,0.998181
2690,2690,0.998181
2691,2691,0.998181
2692,2692,0.998181
2693,2693,0.998181
2694,2694,0.998622
2695,2695,0.998622
2696,2696,0.998622
2697,2697,0.998622
2698,2698,0.998181
2699,2699,0.998181
2700,2700,0.998181
2701,2701,0.998181
2702,2702,0.998181
2703,2703,0.999283
2704,2704,0.999283
2705,2705,0.999283
2706,2706,0.999283
2707,2707,0.999283
2708,2708,0.998952
2709,2709,0.998952
2710,2710,0.998952
2711,2711,0.998952
2712,2712,0.998952
2713,2713,0.999062
2714,2714,0.999062
2715,2715,0.999062
2716,2716,0.999062
2717,2717,0.999062
2718,2718,0.999062
2719,2719,0.999062
2720,2720,0.999062
2721,2721,0.999062
2722,2722,0.99719
2723,2723,0.99719
2724,2724,0.99719
2725,2725,0.99719
2726,2726,0.998071
2727,2727,0.998071
2728,2728,0.998071
2729,2729,0.998071
2730,2730,0.999172
2731,2731,0.999172
2732,2732,0.999172
2733,2733,0.999172
2734,2734,0.999172
2735,2735,0.999172
2736,2736,0.999172
2737,2737,1.000384
2738,2738,1.000384
2739,2739,1.000384
2740,2740,1.000384
2741,2741,1.000384
2742,2742,1.000384
2743,2743,1.000384
2744,2744,1.000384
2745,2745,1.000054
2746,2746,1.000054
2747,2747,1.000054
2748,2748,1.000054
2749,2749,0.99752
2750,2750,0.99752
2751,2751,0.99752
2752,2752,0.99752
2753,2753,0.99752
2754,2754,0.999283
2755,2755,0.999283
2756,2756,0.999283
2757,2757,0.999283
2758,2758,0.999283
2759,2759,0.999283
2760,2760,0.999283
2761,2761,0.999283
2762,2762,0.999283
2763,2763,0.999283
2764,2764,0.999283
2765,2765,0.999283
2766,2766,0.999283
2767,2767,0.999283
2768,2768,0.999833
2769,2769,0.999833
2770,2770,0.999833
2771,2771,0.999833
2772,2772,0.998732
2773,2773,0.998732
2774,2774,0.998732
2775,2775,0.998732
2776,2776,0.998732
2777,2777,0.999283
2778,2778,0.999283
2779,2779,0.999283
2780,2780,0.999283
2781,2781,0.999283
2782,2782,0.999283
2783,2783,0.999283
2784,2784,0.999283
2785,2785,0.999283
2786,2786,0.9973
2787,2787,0.9973
2788,2788,0.9973
2789,2789,0.9973
2790,2790,0.9973
2791,2791,0.996749
2792,2792,0.996749
2793,2793,0.996749
2794,2794,0.996749
2795,2795,0.996749
2796,2796,0.998842
2797,2797,0.998842
2798,2798,0.998842
2799,2799,0.998842
2800,2800,0.998842
2801,2801,0.998842
2802,2802,0.998842
2803,2803,0.998842
2804,2804,0.998842
2805,2805,0.998842
2806,2806,0.998842
2807,2807,0.998842
2808,2808,0.998842
2809,2809,0.998842
2810,2810,0.998842
2811,2811,0.998842
2812,2812,0.998842
2813,2813,0.998732
2814,2814,0.998732
2815,2815,0.998732
2816,2816,0.998732
2817,2817,0.998732
2818,2818,0.99741
2819,2819,0.99741
2820,2820,0.99741
2821,2821,0.99741
2822,2822,0.99741
2823,2823,0.999172
2824,2824,0.999172
2825,2825,0.999172
2826,2826,0.999172
2827,2827,0.999172
2828,2828,0.999172
2829,2829,0.999172
2830,2830,0.999172
2831,2831,0.999172
2832,2832,0.999503
2833,2833,0.999503
2834,2834,0.999503
2835,2835,0.999503
2836,2836,0.999503
2837,2837,0.998732
2838,2838,0.998732
2839,2839,0.998732
2840,2840,0.998732
2841,2841,0.999172
2842,2842,0.999172
2843,2843,0.999172
2844,2844,0.999172
2845,2845,0.99763
2846,2846,0.99763
2847,2847,0.99763
2848,2848,0.99763
2849,2849,0.99763
2850,2850,0.99763
2851,2851,0.99763
2852,2852,0.99763
2853,2853,0.99763
2854,2854,0.99763
2855,2855,0.99741
2856,2856,0.99741
2857,2857,0.99741
2858,2858,0.99741
2859,2859,0.99741
2860,2860,0.999503
2861,2861,0.999503
2862,2862,0.999503
2863,2863,0.999503
2864,2864,0.999503
2865,2865,0.999503
2866,2866,0.999503
2867,2867,0.999503
2868,2868,0.999062
2869,2869,0.999062
2870,2870,0.999062
2871,2871,0.999062
2872,2872,0.999062
2873,2873,0.998071
2874,2874,0.998071
2875,2875,0.998071
2876,2876,0.998071
2877,2877,0.998071
2878,2878,0.998071
2879,2879,0.998071
2880,2880,0.998071
2881,2881,0.998071
2882,2882,1.000274
2883,2883,1.000274
2884,2884,1.000274
2885,2885,1.000274
2886,2886,1.000274
2887,2887,1.000274
2888,2888,1.000274
2889,2889,1.000274
2890,2890,1.000274
2891,2891,1.000825
2892,2892,1.000825
2893,2893,1.000825
2894,2894,1.000825
2895,2895,1.000825
2896,2896,1.000825
2897,2897,1.000825
2898,2898,1.000825
2899,2899,0.999944
2900,2900,0.999944
2901,2901,0.999944
2902,2902,0.999944
2903,2903,0.999944
2904,2904,1.000715
2905,2905,1.000715
2906,2906,1.000715
2907,2907,1.000715
2908,2908,1.000715
2909,2909,0.99752
2910,2910,0.99752
2911,2911,0.99752
2912,2912,0.99752
2913,2913,0.99752
2914,2914,0.99752
2915,2915,0.99752
2916,2916,1.001486
2917,2917,1.001486
2918,2918,1.001486
2919,2919,1.001486
2920,2920,1.001486
2921,2921,1.001486
2922,2922,1.001486
2923,2923,1.001486
2924,2924,1.001486
2925,2925,1.001486
2926,2926,1.001045
2927,2927,1.001045
2928,2928,1.001045
2929,2929,1.001045
2930,2930,1.001045
2931,2931,1.001045
2932,2932,1.001045
2933,2933,1.001045
2934,2934,1.001045
2935,2935,1.001045
2936,2936,1.001265
2937,2937,1.001265
2938,2938,1.001265
2939,2939,1.001265
2940,2940,1.001265
2941,2941,1.001265
2942,2942,0.999613
2943,2943,0.999613
2944,2944,0.999613
2945,2945,0.999613
2946,2946,1.000715
2947,2947,1.000715
2948,2948,1.000715
2949,2949,1.000715
2950,2950,1.000935
2951,2951,1.000935
2952,2952,1.000935
2953,2953,1.000935
2954,2954,1.000935
2955,2955,0.999283
2956,2956,0.999283
2957,2957,0.999283
2958,2958,0.999283
2959,2959,0.999283
2960,2960,0.999283
2961,2961,1.000164
2962,2962,1.000164
2963,2963,1.000164
2964,2964,1.000164
2965,2965,1.000164
2966,2966,1.000164
2967,2967,1.000164
2968,2968,1.000164
2969,2969,0.9973
2970,2970,0.9973
2971,2971,0.9973
2972,2972,0.9973
2973,2973,0.998401
2974,2974,0.998401
2975,2975,0.998401
2976,2976,0.998401
2977,2977,0.998401
2978,2978,0.998401
2979,2979,0.998401
2980,2980,0.998401
2981,2981,0.998401
2982,2982,0.998401
2983,2983,0.998401
2984,2984,0.998401
2985,2985,0.998401
2986,2986,0.998401
2987,2987,0.998401
2988,2988,0.998401
2989,2989,0.998401
2990,2990,0.998401
2991,2991,0.998401
2992,2992,0.99719
2993,2993,0.99719
2994,2994,0.99719
2995,2995,0.99719
2996,2996,0.996969
2997,2997,0.996969
2998,2998,0.996969
2999,2999,0.996969
3000,3000,0.996969
3001,3001,0.996198
3002,3002,0.996198
3003,3003,0.996198
3004,3004,0.996198
3005,3005,0.996198
3006,3006,0.998181
3007,3007,0.998181
3008,3008,0.998181
3009,3009,0.998181
3010,3010,0.998181
3011,3011,0.998181
3012,3012,0.998181
3013,3013,0.998181
3014,3014,0.998401
3015,3015,0.998401
3016,3016,0.998401
3017,3017,0.998401
3018,3018,0.998952
3019,3019,0.998952
3020,3020,0.998952
3021,3021,0.998952
3022,3022,0.998952
3023,3023,0.998952
3024,3024,0.998291
3025,3025,0.998291
3026,3026,0.998291
3027,3027,0.998291
3028,3028,0.998291
3029,3029,0.998291
3030,3030,0.998291
3031,3031,0.998291
3032,3032,0.996639
3033,3033,0.996639
3034,3034,0.996639
3035,3035,0.996639
3036,3036,0.996639
3037,3037,0.996639
3038,3038,0.996639
3039,3039,0.995207
3040,3040,0.995207
3041,3041,0.995207
3042,3042,0.995207
3043,3043,0.998622
3044,3044,0.998622
3045,3045,0.998622
3046,3046,0.998622
3047,3047,0.998291
3048,3048,0.998291
3049,3049,0.998291
3050,3050,0.998291
3051,3051,0.998291
3052,3052,0.9973
3053,3053,0.9973
3054,3054,0.9973
3055,3055,0.9973
3056,3056,0.9973
3057,3057,0.9973
3058,3058,0.9973
3059,3059,0.9973
3060,3060,0.99774
3061,3061,0.99774
3062,3062,0.99774
3063,3063,0.99774
3064,3064,0.99774
3065,3065,0.996088
3066,3066,0.996088
3067,3067,0.996088
3068,3068,0.996088
3069,3069,0.996088
3070,3070,0.996088
3071,3071,0.996088
3072,3072,0.996088
3073,3073,0.996088
3074,3074,0.99719
3075,3075,0.99719
3076,3076,0.99719
3077,3077,0.99719
3078,3078,0.99719
3079,3079,0.99774
3080,3080,0.99774
3081,3081,0.99774
3082,3082,0.99774
3083,3083,0.99774
3084,3084,0.99774
3085,3085,0.99774
3086,3086,0.99774
3087,3087,0.99774
3088,3088,0.99774
3089,3089,0.99774
3090,3090,0.99774
3091,3091,0.99774
3092,3092,0.99774
3093,3093,0.99774
3094,3094,0.99774
3095,3095,0.99774
3096,3096,0.99774
3097,3097,0.99774
3098,3098,0.99774
3099,3099,0.99774
3100,3100,0.99774
3101,3101,0.99774
3102,3102,0.99774
3103,3103,0.99774
3104,3104,0.99774
3105,3105,0.99774
3106,3106,0.99774
3107,3107,0.99752
3108,3108,0.99752
3109,3109,0.99752
3110,3110,0.99752
3111,3111,0.99752
3112,3112,0.99752
3113,3113,0.99752
3114,3114,0.99752
3115,3115,0.99752
3116,3116,0.99774
3117,3117,0.99774
3118,3118,0.99774
3119,3119,0.99774
3120,3120,0.996639
3121,3121,0.996639
3122,3122,0.996639
3123,3123,0.996639
3124,3124,0.996639
3125,3125,0.996639
3126,3126,0.996639
3127,3127,0.996639
3128,3128,0.996639
3129,3129,0.996198
3130,3130,0.996198
3131,3131,0.996198
3132,3132,0.996198
3133,3133,0.996198
3134,3134,0.99719
3135,3135,0.99719
3136,3136,0.99719
3137,3137,0.99719
3138,3138,0.996419
3139,3139,0.996419
3140,3140,0.996419
3141,3141,0.996419
3142,3142,0.996419
3143,3143,0.996419
3144,3144,0.996419
3145,3145,0.996419
3146,3146,0.996419
3147,3147,0.996749
3148,3148,0.996749
3149,3149,0.996749
3150,3150,0.996749
3151,3151,0.99708
3152,3152,0.99708
3153,3153,0.99708
3154,3154,0.99708
3155,3155,0.99708
3156,3156,0.99708
3157,3157,0.996309
3158,3158,0.996309
3159,3159,0.996309
3160,3160,0.996309
3161,3161,0.996309
3162,3162,0.996309
3163,3163,0.996309
3164,3164,0.996309
3165,3165,0.996309
3166,3166,0.996309
3167,3167,0.996309
3168,3168,0.996309
3169,3169,0.996309
3170,3170,0.99719
3171,3171,0.99719
3172,3172,0.99719
3173,3173,0.99719
3174,3174,0.99719
3175,3175,0.99719
3176,3176,0.99719
3177,3177,0.99719
3178,3178,0.99719
3179,3179,0.99719
3180,3180,0.99719
3181,3181,0.99719
3182,3182,0.996969
3183,3183,0.996969
3184,3184,0.996969
3185,3185,0.996969
3186,3186,0.996969
3187,3187,0.997851
3188,3188,0.997851
3189,3189,0.997851
3190,3190,0.999172
3191,3191,0.999172
3192,3192,0.999172
3193,3193,0.999172
3194,3194,0.999172
3195,3195,0.999393
3196,3196,0.999393
3197,3197,0.999393
3198,3198,0.999393
3199,3199,0.999393
3200,3200,0.999393
3201,3201,0.999393
3202,3202,0.999393
3203,3203,0.999393
3204,3204,0.998952
3205,3205,0.998952
3206,3206,0.998952
3207,3207,0.998952
3208,3208,0.998952
3209,3209,0.998952
3210,3210,0.998401
3211,3211,0.998401
3212,3212,0.998401
3213,3213,0.998401
3214,3214,0.99774
3215,3215,0.99774
3216,3216,0.99774
3217,3217,0.99774
3218,3218,0.99774
3219,3219,0.99774
3220,3220,0.99774
3221,3221,0.99774
3222,3222,0.99774
3223,3223,0.99774
3224,3224,0.99774
3225,3225,0.99774
3226,3226,0.999723
3227,3227,0.999723
3228,3228,0.999723
3229,3229,0.999723
3230,3230,0.999723
3231,3231,0.999723
3232,3232,0.998622
3233,3233,0.998622
3234,3234,0.998622
3235,3235,0.998622
3236,3236,0.998622
3237,3237,0.99752
3238,3238,0.99752
3239,3239,0.99752
3240,3240,0.99752
3241,3241,0.99752
3242,3242,0.99752
3243,3243,0.99752
3244,3244,0.99752
3245,3245,0.99752
3246,3246,0.998622
3247,3247,0.998622
3248,3248,0.998622
3249,3249,0.998622
3250,3250,0.996639
3251,3251,0.996639
3252,3252,0.996639
3253,3253,0.996639
3254,3254,0.996639
3255,3255,0.996749
3256,3256,0.996749
3257,3257,0.996749
3258,3258,0.996749
3259,3259,0.996749
3260,3260,0.996749
3261,3261,0.99774
3262,3262,0.99774
3263,3263,0.99774
3264,3264,0.99774
3265,3265,0.99774
3266,3266,0.99774
3267,3267,0.99774
3268,3268,0.99774
3269,3269,0.996639
3270,3270,0.996639
3271,3271,0.996639
3272,3272,0.996639
3273,3273,0.996969
3274,3274,0.996969
3275,3275,0.996969
3276,3276,0.996969
3277,3277,0.996969
3278,3278,0.996969
3279,3279,0.996969
3280,3280,0.996088
3281,3281,0.996088
3282,3282,0.996088
3283,3283,0.996088
3284,3284,0.996088
3285,3285,0.996088
3286,3286,0.996088
3287,3287,0.996088
3288,3288,0.996088
3289,3289,0.996088
3290,3290,0.996088
3291,3291,0.996088
3292,3292,0.995978
3293,3293,0.995978
3294,3294,0.995978
3295,3295,0.995978
3296,3296,0.995978
3297,3297,0.995978
3298,3298,0.995978
3299,3299,0.995978
3300,3300,0.995978
3301,3301,0.99741
3302,3302,0.99741
3303,3303,0.99741
3304,3304,0.99741
3305,3305,0.996859
3306,3306,0.996859
3307,3307,0.996859
3308,3308,0.996859
3309,3309,0.996859
3310,3310,0.993004
3311,3311,0.993004
3312,3312,0.993004
3313,3313,0.993004
3314,3314,0.993004
3315,3315,0.996529
3316,3316,0.996529
3317,3317,0.996529
3318,3318,0.996529
3319,3319,0.996529
3320,3320,0.996529
3321,3321,0.996529
3322,3322,0.996529
3323,3323,0.996529
3324,3324,0.996529
3325,3325,0.996859
3326,3326,0.996859
3327,3327,0.996859
3328,3328,0.996859
3329,3329,0.996088
3330,3330,0.996088
3331,3331,0.996088
3332,3332,0.996088
3333,3333,0.996088
3334,3334,0.994216
3335,3335,0.994216
3336,3336,0.994216
3337,3337,0.994216
3338,3338,0.994216
3339,3339,0.994216
3340,3340,0.994216
3341,3341,0.994216
3342,3342,0.994216
3343,3343,0.996969
3344,3344,0.996969
3345,3345,0.996969
3346,3346,0.996969
3347,3347,0.996969
3348,3348,0.99763
3349,3349,0.99763
3350,3350,0.99763
3351,3351,0.99763
3352,3352,0.99719
3353,3353,0.99719
3354,3354,0.99719
3355,3355,0.99719
3356,3356,0.99719
3357,3357,0.996749
3358,3358,0.996749
3359,3359,0.996749
3360,3360,0.996749
3361,3361,0.995978
3362,3362,0.995978
3363,3363,0.995978
3364,3364,0.995978
3365,3365,0.995978
3366,3366,0.995978
3367,3367,0.995978
3368,3368,0.995978
3369,3369,0.995978
3370,3370,0.995978
3371,3371,0.9973
3372,3372,0.9973
3373,3373,0.9973
3374,3374,0.9973
3375,3375,0.996309
3376,3376,0.996309
3377,3377,0.996309
3378,3378,0.996309
3379,3379,0.996859
3380,3380,0.996859
3381,3381,0.996859
3382,3382,0.996859
3383,3383,0.996859
3384,3384,0.996198
3385,3385,0.996198
3386,3386,0.996198
3387,3387,0.996198
3388,3388,0.996198
3389,3389,0.996198
3390,3390,0.996198
3391,3391,0.996198
3392,3392,0.996198
3393,3393,0.998512
3394,3394,0.998512
3395,3395,0.998512
3396,3396,0.998512
3397,3397,0.998512
3398,3398,0.998512
3399,3399,0.998512
3400,3400,0.998512
3401,3401,0.998512
3402,3402,0.998512
3403,3403,0.998512
3404,3404,0.998512
3405,3405,0.998071
3406,3406,0.998071
3407,3407,0.998071
3408,3408,0.998071
3409,3409,0.998071
3410,3410,0.998071
3411,3411,0.99708
3412,3412,0.99708
3413,3413,0.99708
3414,3414,0.99708
3415,3415,0.99708
3416,3416,0.99708
3417,3417,0.99708
3418,3418,0.99708
3419,3419,0.99708
3420,3420,0.99708
3421,3421,0.99708
3422,3422,0.99708
3423,3423,0.99708
3424,3424,0.997961
3425,3425,0.997961
3426,3426,0.997961
3427,3427,0.997961
3428,3428,0.997961
3429,3429,0.997961
3430,3430,0.997961
3431,3431,0.997961
3432,3432,0.998291
3433,3433,0.998291
3434,3434,0.998291
3435,3435,0.998291
3436,3436,0.998291
3437,3437,0.9973
3438,3438,0.9973
3439,3439,0.9973
3440,3440,0.9973
3441,3441,0.9973
3442,3442,0.999283
3443,3443,0.999283
3444,3444,0.999283
3445,3445,0.999283
3446,3446,0.999283
3447,3447,0.997851
3448,3448,0.997851
3449,3449,0.997851
3450,3450,0.997851
3451,3451,0.997851
3452,3452,0.997851
3453,3453,0.997851
3454,3454,0.997851
3455,3455,0.997851
3456,3456,0.997851
3457,3457,0.998071
3458,3458,0.998071
3459,3459,0.998071
3460,3460,0.998071
3461,3461,0.998071
3462,3462,0.999283
3463,3463,0.999283
3464,3464,0.999283
3465,3465,0.999283
3466,3466,0.999283
3467,3467,0.999283
3468,3468,0.999283
3469,3469,0.999283
3470,3470,0.999283
3471,3471,0.997961
3472,3472,0.997961
3473,3473,0.997961
3474,3474,0.997961
3475,3475,0.997961
3476,3476,0.997961
3477,3477,0.998291
3478,3478,0.998291
3479,3479,0.998291
3480,3480,0.998291
3481,3481,0.998291
3482,3482,0.998291
3483,3483,0.998291
3484,3484,0.998291
3485,3485,0.998291
3486,3486,0.998622
3487,3487,0.998622
3488,3488,0.998622
3489,3489,0.998622
3490,3490,0.997851
3491,3491,0.997851
3492,3492,0.997851
3493,3493,0.997851
3494,3494,0.997851
3495,3495,0.99752
3496,3496,0.99752
3497,3497,0.99752
3498,3498,0.99752
3499,3499,0.998291
3500,3500,0.998291
3501,3501,0.998291
3502,3502,0.998291
3503,3503,0.998291
3504,3504,0.998291
3505,3505,0.998291
3506,3506,0.998291
3507,3507,0.997961
3508,3508,0.997961
3509,3509,0.997961
3510,3510,0.997961
3511,3511,0.997961
3512,3512,0.997961
3513,3513,0.997961
3514,3514,0.997961
3515,3515,0.997961
3516,3516,0.997961
3517,3517,0.997961
3518,3518,0.996639
3519,3519,0.996639
3520,3520,0.996639
3521,3521,0.996639
3522,3522,0.996639
3523,3523,0.996639
3524,3524,0.996639
3525,3525,0.996639
3526,3526,0.996639
3527,3527,0.99719
3528,3528,0.99719
3529,3529,0.99719
3530,3530,0.99719
3531,3531,0.998291
3532,3532,0.998291
3533,3533,0.998291
3534,3534,0.998291
3535,3535,0.998291
3536,3536,0.998291
3537,3537,0.998291
3538,3538,0.998291
3539,3539,0.996529
3540,3540,0.996529
3541,3541,0.996529
3542,3542,0.996529
3543,3543,0.996529
3544,3544,0.996529
3545,3545,0.996529
3546,3546,0.996529
3547,3547,0.996529
3548,3548,0.996749
3549,3549,0.996749
3550,3550,0.996749
3551,3551,0.996749
3552,3552,0.999503
3553,3553,0.999503
3554,3554,0.999503
3555,3555,0.999503
3556,3556,0.999503
3557,3557,1.000164
3558,3558,1.000164
3559,3559,1.000164
3560,3560,1.000164
3561,3561,1.000164
3562,3562,1.000164
3563,3563,1.000164
3564,3564,1.000164
3565,3565,1.000164
3566,3566,1.000164
3567,3567,0.998952
3568,3568,0.998952
3569,3569,0.998952
3570,3570,0.998952
3571,3571,0.998071
3572,3572,0.998071
3573,3573,0.998071
3574,3574,0.998071
3575,3575,0.998071
3576,3576,0.998071
3577,3577,0.998071
3578,3578,0.998071
3579,3579,0.999723
3580,3580,0.999723
3581,3581,0.999723
3582,3582,0.999723
3583,3583,0.999723
3584,3584,0.999723
3585,3585,0.999723
3586,3586,0.999723
3587,3587,0.999723
3588,3588,0.999723
3589,3589,0.999723
3590,3590,0.999723
3591,3591,0.999723
3592,3592,0.999723
3593,3592,0.998622
3594,3593,0.998622
3595,3594,0.998622
3596,3595,0.998622
3597,3596,0.999283
3598,3597,0.999283
3599,3598,0.999283
3600,3599,0.999283
3601,3600,0.999283
3602,3601,0.023352
3603,3602,0.023352
3604,3603,0.023352
3605,3604,0.023352
3606,3605,0.023352
3607,3606,0.027317
3608,3607,0.027317
3609,3608,0.027317
3610,3609,0.027317
3611,3610,0.027317
3612,3611,0.027317
3613,3612,0.027317
3614,3613,0.027317
3615,3614,0.027317
3616,3615,0.027317
3617,3616,0.026987
3618,3617,0.026987
3619,3618,0.026987
3620,3619,0.026987
3621,3620,0.026877
3622,3621,0.026877
3623,3622,0.026877
